"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"COM00080110","OLAYA HERRERA, CO","2016-12-20","0.0","23.5",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2016-12-21","35.1","19.2",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2016-12-22","0.0","22.4",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2016-12-23","0.0","22.1",,"17.5"
"COM00080110","OLAYA HERRERA, CO","2016-12-24",,"22.6",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2016-12-25","0.0","21.7",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2016-12-26","0.0","23.1",,
"COM00080110","OLAYA HERRERA, CO","2016-12-27","0.0","22.4",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2016-12-28","0.0","23.9",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2016-12-29",,"22.9",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2016-12-30","0.0","21.2",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2016-12-31",,"22.3",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-01-01",,"23.7",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-02",,"24.8",,
"COM00080110","OLAYA HERRERA, CO","2017-01-03",,"24.3",,
"COM00080110","OLAYA HERRERA, CO","2017-01-04","0.0","23.2",,
"COM00080110","OLAYA HERRERA, CO","2017-01-05",,"21.2",,
"COM00080110","OLAYA HERRERA, CO","2017-01-06","2.0","23.2",,
"COM00080110","OLAYA HERRERA, CO","2017-01-07","0.0","23.5",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-08","35.1","21.8",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2017-01-09","0.0","22.0",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-01-10","0.0","22.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-11","0.0","23.0",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-01-12","2.0","22.6",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-01-13","0.0","23.7",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-01-14","2.0","23.1",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-01-15","0.0","20.7",,
"COM00080110","OLAYA HERRERA, CO","2017-01-16","21.1","22.3",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2017-01-17","0.0","22.6",,
"COM00080110","OLAYA HERRERA, CO","2017-01-18","0.3","19.9",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2017-01-19","1.0","22.6",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-20","35.1","23.2",,"17.3"
"COM00080110","OLAYA HERRERA, CO","2017-01-21","0.0","24.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-22","0.0","23.6",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2017-01-23","0.0","24.8",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-01-24","0.0","23.0",,"17.1"
"COM00080110","OLAYA HERRERA, CO","2017-01-25",,"22.8",,"15.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-26",,"24.4",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-27","1.0","23.4",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-01-28","0.0","24.0",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-01-30","0.0","22.4",,"18.9"
"COM00080110","OLAYA HERRERA, CO","2017-01-31",,"24.3",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-02-01","0.0","24.1",,"18.1"
"COM00080110","OLAYA HERRERA, CO","2017-02-02",,"23.2",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2017-02-03","0.0","25.1",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-02-04",,"25.4",,
"COM00080110","OLAYA HERRERA, CO","2017-02-05",,"27.3",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-02-06",,"26.3",,
"COM00080110","OLAYA HERRERA, CO","2017-02-07","0.0","26.1",,
"COM00080110","OLAYA HERRERA, CO","2017-02-08","0.0","26.3",,
"COM00080110","OLAYA HERRERA, CO","2017-02-09","0.0","25.6",,"19.3"
"COM00080110","OLAYA HERRERA, CO","2017-02-10","0.0","24.1",,
"COM00080110","OLAYA HERRERA, CO","2017-02-11","0.0","24.6",,
"COM00080110","OLAYA HERRERA, CO","2017-02-12","0.0","23.2",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-02-13","0.3","24.5",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-02-14","0.0","25.3",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2017-02-15","0.0","24.8",,"15.0"
"COM00080110","OLAYA HERRERA, CO","2017-02-16","0.0","24.6",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-02-17","0.0","23.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-02-18","0.0","24.7",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-02-19","0.0","24.9",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-02-20","0.0","24.7",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-02-21",,"23.9",,
"COM00080110","OLAYA HERRERA, CO","2017-02-22",,"23.1",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2017-02-23",,"25.0",,
"COM00080110","OLAYA HERRERA, CO","2017-02-24","21.1","21.7",,
"COM00080110","OLAYA HERRERA, CO","2017-02-25","0.0","22.9",,
"COM00080110","OLAYA HERRERA, CO","2017-02-26",,"22.7",,
"COM00080110","OLAYA HERRERA, CO","2017-02-27","0.0","24.1",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-02-28",,"22.1",,
"COM00080110","OLAYA HERRERA, CO","2017-03-01",,"22.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-03-02","23.9","22.3",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-03-03","0.0","22.9",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-03-04",,"26.1",,
"COM00080110","OLAYA HERRERA, CO","2017-03-05",,"22.9",,
"COM00080110","OLAYA HERRERA, CO","2017-03-06","0.0","24.7",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2017-03-07",,"22.3",,
"COM00080110","OLAYA HERRERA, CO","2017-03-08",,"20.1",,"17.9"
"COM00080110","OLAYA HERRERA, CO","2017-03-09","2.0","22.9",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-03-10","0.0","19.8",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-03-11",,"21.8",,
"COM00080110","OLAYA HERRERA, CO","2017-03-12",,"21.0",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-03-13",,"20.8",,
"COM00080110","OLAYA HERRERA, CO","2017-03-14",,"22.4",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-03-15","14.0","21.2",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-03-16","0.0","23.2",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2017-03-17","0.0","23.4",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2017-03-18","6.1","23.4",,
"COM00080110","OLAYA HERRERA, CO","2017-03-19","0.0","22.7",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-03-20","0.0","23.2",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-03-21",,"22.2",,
"COM00080110","OLAYA HERRERA, CO","2017-03-22",,"22.4",,
"COM00080110","OLAYA HERRERA, CO","2017-03-23","19.1","21.4",,
"COM00080110","OLAYA HERRERA, CO","2017-03-24","0.0","21.8",,
"COM00080110","OLAYA HERRERA, CO","2017-03-25","3.0","22.1",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2017-03-26","0.0","21.1",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-03-27",,"25.1",,
"COM00080110","OLAYA HERRERA, CO","2017-03-28",,"22.4",,
"COM00080110","OLAYA HERRERA, CO","2017-03-29",,"22.6",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-03-30",,"19.3",,
"COM00080110","OLAYA HERRERA, CO","2017-03-31",,"21.7",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-04-01",,"23.6",,
"COM00080110","OLAYA HERRERA, CO","2017-04-02","0.0","25.2",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-04-03",,"25.8",,
"COM00080110","OLAYA HERRERA, CO","2017-04-04","0.0","26.5",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-04-05","0.0","26.1",,"19.8"
"COM00080110","OLAYA HERRERA, CO","2017-04-06","0.0","24.8",,
"COM00080110","OLAYA HERRERA, CO","2017-04-07","0.0","24.7",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-04-08","0.0","22.7",,
"COM00080110","OLAYA HERRERA, CO","2017-04-09","10.9","21.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-04-10","1.0","24.1",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2017-04-11","0.0","23.0",,
"COM00080110","OLAYA HERRERA, CO","2017-04-12",,"22.4",,
"COM00080110","OLAYA HERRERA, CO","2017-04-13",,"24.4",,
"COM00080110","OLAYA HERRERA, CO","2017-04-14","0.0","19.3",,
"COM00080110","OLAYA HERRERA, CO","2017-04-15","0.0","25.4",,"15.5"
"COM00080110","OLAYA HERRERA, CO","2017-04-16","0.0","24.9",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2017-04-17","0.0","22.4",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-04-18","0.0","22.8",,
"COM00080110","OLAYA HERRERA, CO","2017-04-19",,"21.4",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-04-20","0.0","20.9",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-04-21",,"23.8",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-04-22","2.0","24.5",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-04-23","0.0","26.0",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2017-04-24","0.0","24.3",,
"COM00080110","OLAYA HERRERA, CO","2017-04-25",,"22.1",,
"COM00080110","OLAYA HERRERA, CO","2017-04-28",,"27.2",,
"COM00080110","OLAYA HERRERA, CO","2017-04-29","0.0","25.1",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-04-30",,"19.7",,
"COM00080110","OLAYA HERRERA, CO","2017-05-01",,"23.8",,
"COM00080110","OLAYA HERRERA, CO","2017-05-02","10.9","21.7",,
"COM00080110","OLAYA HERRERA, CO","2017-05-03","0.5","20.5",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-05-04","3.0","22.2",,"15.6"
"COM00080110","OLAYA HERRERA, CO","2017-05-05","3.0","22.5",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-05-06","32.0","21.7",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-05-07","2.0","22.7",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-05-08","27.9","21.9",,
"COM00080110","OLAYA HERRERA, CO","2017-05-09","0.0","21.3",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-05-10","13.0","22.2",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2017-05-11","11.9","21.3",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-05-12","11.9","20.8",,
"COM00080110","OLAYA HERRERA, CO","2017-05-13","0.0","24.1",,
"COM00080110","OLAYA HERRERA, CO","2017-05-14","0.8","23.6",,"18.1"
"COM00080110","OLAYA HERRERA, CO","2017-05-15","4.1","22.3",,
"COM00080110","OLAYA HERRERA, CO","2017-05-16","41.9","23.3",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-05-17","7.1","23.0",,
"COM00080110","OLAYA HERRERA, CO","2017-05-18","38.1","25.2",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-05-19","0.5","26.0",,
"COM00080110","OLAYA HERRERA, CO","2017-05-20","0.0","24.8",,
"COM00080110","OLAYA HERRERA, CO","2017-05-21","18.0","23.5",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-05-22","0.0","21.8",,
"COM00080110","OLAYA HERRERA, CO","2017-05-23",,"25.3",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-05-24","0.0","26.8",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2017-05-25","0.0","26.6",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-05-26","0.0","25.8",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-05-27","0.0","23.9",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-05-28","0.0","25.9",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-05-29","0.0","24.7",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2017-05-30","0.5","24.7",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-05-31","0.0","24.3",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2017-06-01","5.1","24.9",,"19.2"
"COM00080110","OLAYA HERRERA, CO","2017-06-02","7.9","25.3",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-06-03","0.0","27.0",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-06-04","0.0","26.6",,"20.2"
"COM00080110","OLAYA HERRERA, CO","2017-06-05","0.3","26.0",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2017-06-06","0.0","26.7",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-06-07","1.0","23.1",,
"COM00080110","OLAYA HERRERA, CO","2017-06-08","0.0","21.2",,
"COM00080110","OLAYA HERRERA, CO","2017-06-09","7.9","22.4",,
"COM00080110","OLAYA HERRERA, CO","2017-06-10","0.0","25.2",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-06-11","0.0","23.2",,
"COM00080110","OLAYA HERRERA, CO","2017-06-12",,"22.4",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-06-13",,"23.3",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-06-14","1.0","22.7",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2017-06-15","0.0","20.2",,
"COM00080110","OLAYA HERRERA, CO","2017-06-16","15.0","22.7",,"14.8"
"COM00080110","OLAYA HERRERA, CO","2017-06-17","0.0","21.1",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-06-18",,"21.9",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-06-19",,"22.7",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-06-20",,"23.3",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-06-21",,"22.9",,
"COM00080110","OLAYA HERRERA, CO","2017-06-22",,"24.7",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-06-23",,"22.8",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-06-24",,"25.0",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2017-06-25","0.0","22.2",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-06-26","15.0","22.0",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-06-27","17.0","23.0",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-06-28","16.0","23.8",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-06-29","0.0","23.9",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-06-30",,"22.5",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-07-01",,"26.7",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-07-02",,"24.3",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-07-03","0.0","24.4",,
"COM00080110","OLAYA HERRERA, CO","2017-07-04",,"25.7",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-07-05",,"25.7",,
"COM00080110","OLAYA HERRERA, CO","2017-07-06","0.8","24.6",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2017-07-07","0.0","26.8",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-07-08",,"26.2",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-07-09","1.0","25.7",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-07-10","0.0","24.9",,
"COM00080110","OLAYA HERRERA, CO","2017-07-11","0.0","23.7",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2017-07-12",,"23.4",,
"COM00080110","OLAYA HERRERA, CO","2017-07-13","0.0","22.1",,
"COM00080110","OLAYA HERRERA, CO","2017-07-14","0.0","24.7",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-07-15",,"22.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-07-16",,"23.9",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-07-17",,"22.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-07-18",,"26.0",,
"COM00080110","OLAYA HERRERA, CO","2017-07-19",,"24.4",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-07-20",,"21.9",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-07-21",,"25.3",,
"COM00080110","OLAYA HERRERA, CO","2017-07-22",,"25.9",,
"COM00080110","OLAYA HERRERA, CO","2017-07-23","0.0","25.6",,"19.2"
"COM00080110","OLAYA HERRERA, CO","2017-07-24",,"26.7",,
"COM00080110","OLAYA HERRERA, CO","2017-07-25",,"26.4",,
"COM00080110","OLAYA HERRERA, CO","2017-07-26","0.0","25.3",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-07-27","0.0","25.6",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-07-28","0.0","26.2",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2017-07-29","0.0","26.0",,"18.1"
"COM00080110","OLAYA HERRERA, CO","2017-07-30","0.0","24.1",,"19.2"
"COM00080110","OLAYA HERRERA, CO","2017-07-31","0.0","22.8",,
"COM00080110","OLAYA HERRERA, CO","2017-08-01",,"24.4",,
"COM00080110","OLAYA HERRERA, CO","2017-08-02","0.0","25.8",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-08-03","0.0","25.8",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-08-04","5.1","21.2",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-08-05","11.9","23.2",,
"COM00080110","OLAYA HERRERA, CO","2017-08-06","0.0","26.0",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-08-07","7.9","24.7",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-08-08","0.0","25.3",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2017-08-09","7.1","23.8",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-08-10","0.0","24.9",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-08-11","10.9","23.5",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-08-12","9.9","22.4",,
"COM00080110","OLAYA HERRERA, CO","2017-08-13","0.0","25.3",,
"COM00080110","OLAYA HERRERA, CO","2017-08-14","0.0","26.6",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2017-08-15","0.0","25.8",,"20.6"
"COM00080110","OLAYA HERRERA, CO","2017-08-16","1.0","22.4",,
"COM00080110","OLAYA HERRERA, CO","2017-08-17","13.0","25.8",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2017-08-18","0.0","23.9",,
"COM00080110","OLAYA HERRERA, CO","2017-08-19",,"21.0",,
"COM00080110","OLAYA HERRERA, CO","2017-08-20",,"22.3",,
"COM00080110","OLAYA HERRERA, CO","2017-08-21","18.0","25.0",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-08-22","0.5","25.3",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-08-23","0.0","24.3",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-08-24","0.0","22.7",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-08-25","0.0","25.9",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-08-26",,"24.1",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-08-27",,"22.9",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2017-08-28","4.1","23.2",,"16.3"
"COM00080110","OLAYA HERRERA, CO","2017-08-29","0.0","23.9",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2017-08-30",,"23.3",,
"COM00080110","OLAYA HERRERA, CO","2017-08-31","3.0","24.9",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-01","0.0","25.9",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2017-09-02","0.0","23.7",,"19.7"
"COM00080110","OLAYA HERRERA, CO","2017-09-03","0.0","24.4",,"18.1"
"COM00080110","OLAYA HERRERA, CO","2017-09-04","0.0","25.7",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-09-05","9.9","23.6",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2017-09-06","6.1","24.9",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-09-07","11.9","22.8",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-08","9.9","21.1",,
"COM00080110","OLAYA HERRERA, CO","2017-09-09","0.0","20.4",,
"COM00080110","OLAYA HERRERA, CO","2017-09-10",,"22.6",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-09-11","0.0","25.4",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-09-12",,"23.3",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-13","20.1","22.1",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-14","0.8","22.6",,
"COM00080110","OLAYA HERRERA, CO","2017-09-15","0.0","22.8",,
"COM00080110","OLAYA HERRERA, CO","2017-09-16","9.9","23.8",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-17","0.0","22.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-18",,"23.3",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-19",,"22.8",,
"COM00080110","OLAYA HERRERA, CO","2017-09-20",,"23.8",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-09-21",,"23.1",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-22",,"24.2",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2017-09-23","18.0","22.5",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-24","0.0","25.2",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-09-25","2.0","24.6",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-09-26","0.0","23.2",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2017-09-27","0.0","25.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-28","0.0","22.6",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-09-29",,"21.8",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-09-30",,"20.7",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-10-01",,"21.9",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-10-02","5.1","22.1",,
"COM00080110","OLAYA HERRERA, CO","2017-10-03","0.0","22.1",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-10-04",,"22.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-10-05","0.0","20.7",,
"COM00080110","OLAYA HERRERA, CO","2017-10-06",,"23.3",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-10-07",,"24.9",,
"COM00080110","OLAYA HERRERA, CO","2017-10-08","0.0","22.4",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-10-09","10.9","20.3",,"16.7"
"COM00080110","OLAYA HERRERA, CO","2017-10-10","3.0","23.1",,"15.4"
"COM00080110","OLAYA HERRERA, CO","2017-10-11","0.0","22.4",,
"COM00080110","OLAYA HERRERA, CO","2017-10-12","0.0","24.4",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2017-10-13","1.0","24.5",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2017-10-14","0.0","24.7",,
"COM00080110","OLAYA HERRERA, CO","2017-10-15","7.1","26.0",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-10-16","0.0","26.6",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-10-17","0.0","27.2",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-10-18","0.0","26.3",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-10-19","0.0","25.0",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-10-20","0.0","24.7",,
"COM00080110","OLAYA HERRERA, CO","2017-10-21",,"24.1",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-10-22",,"23.4",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2017-10-23","0.5","23.1",,"19.5"
"COM00080110","OLAYA HERRERA, CO","2017-10-24","0.0","21.3",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2017-10-25",,"21.8",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-10-26","2.0","19.0",,"17.5"
"COM00080110","OLAYA HERRERA, CO","2017-10-27","0.0","23.3",,"15.6"
"COM00080110","OLAYA HERRERA, CO","2017-10-28","4.1","20.3",,
"COM00080110","OLAYA HERRERA, CO","2017-10-29","0.0","20.8",,"16.7"
"COM00080110","OLAYA HERRERA, CO","2017-10-30",,"21.6",,
"COM00080110","OLAYA HERRERA, CO","2017-10-31",,"22.1",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-11-01",,"24.4",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2017-11-02","0.0","23.7",,
"COM00080110","OLAYA HERRERA, CO","2017-11-03",,"23.1",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2017-11-04",,"22.2",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-11-05",,"21.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-11-06",,"23.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-11-07","0.0","22.9",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2017-11-08","0.0","22.2",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-11-09",,"21.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2017-11-10",,"23.6",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2017-11-11",,"23.9",,
"COM00080110","OLAYA HERRERA, CO","2017-11-12",,"24.9",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-11-13","0.0","22.6",,"19.5"
"COM00080110","OLAYA HERRERA, CO","2017-11-14","6.1","21.3",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2017-11-15","0.0","21.5",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2017-11-16",,"23.5",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2017-11-17",,"22.7",,
"COM00080110","OLAYA HERRERA, CO","2017-11-18",,"21.1",,
"COM00080110","OLAYA HERRERA, CO","2017-11-19","24.9","22.4",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2017-11-20","2.0","22.6",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2017-11-21","3.0","22.7",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2017-11-22","0.0","23.2",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2017-11-23","2.0","23.6",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-11-24","16.0","21.3",,
"COM00080110","OLAYA HERRERA, CO","2017-11-25","0.0","23.7",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2017-11-26",,"26.2",,
"COM00080110","OLAYA HERRERA, CO","2017-11-27","0.0","23.6",,"18.9"
"COM00080110","OLAYA HERRERA, CO","2017-11-28","7.9","23.7",,"18.9"
